조회일자,품목코드,품목명,평년비율,전일비율,도매일일가격,도매순가격,도매전일가격,도매전순가격,도매전년순가격,도매평년순가격,도매일일위기단계명,도매일일작형연속위기횟수,도매일일작형위기단계코드,도매순위기단계명,도매순작형위기단계코드,도매순작형연속위기횟수,도매월위기단계명,도매월작형위기단계코드,도매전일자,도매전순월,도매전순명,도매순월,도매순명,도매일자,소매일일가격,소매순가격,소매전일가격,소매전순가격,소매전년순가격,소매평년순가격,소매전일자,소매전순월,소매전순명,소매순월,소매순명,소매일자
2024-04-22,1001,배추,62.763,6.816,5100.667,4731.667,4753,5295,2908.667,3134,상승심각,1,7,상승경계,6,1,상승심각,7,2024-04-20,4,중순,4,하순,2024-04-22,4502,4600,4555,4380,4196,4647,,,,,,
2024-04-22,1101,무,84.503,5.933,1892.8,1639.5,1780.5,1396,1608,1026,상승심각,2,7,상승경계,6,1,상승경계,6,2024-04-20,4,중순,4,하순,2024-04-22,1738,1918,1738,1944,2056,1574,,,,,,
2024-04-22,1207,건고추,15.906,0,13452,13452,13452,13359,12486.66,11606,상승심각,156,7,상승심각,7,1,상승심각,7,2024-04-18,4,중순,4,하순,2024-04-19,18705,18715,18705,18659,16319,15434,,,,,,
2024-04-22,1209,마늘,-3.069,0.124,6758.35,6773.8,6750,6751,7629.2,6972,상승주의,129,5,상승주의,5,1,상승주의,5,2024-04-18,4,중순,4,하순,2024-04-19,8903,9497,9359,9022,12144,11144,,,,,,
2024-04-22,1201,양파,107.662,5.089,1572,1412,1492,1348,828,757,상승심각,3,7,상승경계,6,1,상승주의,5,2024-04-20,4,중순,4,하순,2024-04-22,2346,2617,2338,2587,2337,2235,,,,,,
2024-04-22,1202,대파,177.166,50.102,3423,2243,1708,1869,1398,1235,상승심각,1,7,상승경계,6,1,상승경계,6,2024-04-20,4,중순,4,하순,2024-04-22,4158,4396,4166,4182,3866,3611,,,,,,
2024-04-23,1001,배추,54.563,-5.306,4843.667,4731.667,5100.667,5295,2908.667,3134,상승심각,2,7,상승경계,6,1,상승심각,7,2024-04-22,4,중순,4,하순,2024-04-23,4530,4600,4502,4380,4196,4647,,,,,,
2024-04-23,1101,무,76.413,-4.563,1810.2,1639.5,1892.8,1396,1608,1026,상승심각,3,7,상승경계,6,1,상승경계,6,2024-04-22,4,중순,4,하순,2024-04-23,1748,1918,1738,1944,2056,1574,,,,,,
2024-04-23,1207,건고추,15.906,0,13452,13452,13452,13359,12486.66,11606,상승심각,157,7,상승심각,7,1,상승심각,7,2024-04-19,4,중순,4,하순,2024-04-22,18705,18715,18705,18659,16319,15434,,,,,,
2024-04-23,1209,마늘,-3.069,0,6758.35,6773.8,6758.35,6751,7629.2,6972,상승주의,130,5,상승주의,5,1,상승주의,5,2024-04-19,4,중순,4,하순,2024-04-22,8942,9497,8903,9022,12144,11144,,,,,,
2024-04-23,1201,양파,89.432,-9.623,1434,1412,1572,1348,828,757,상승경계,1,6,상승경계,6,1,상승주의,5,2024-04-22,4,중순,4,하순,2024-04-23,2317,2617,2346,2587,2337,2235,,,,,,
2024-04-23,1202,대파,65.749,-67.22,2047,2243,3423,1869,1398,1235,안정,1,4,상승경계,6,1,상승경계,6,2024-04-22,4,중순,4,하순,2024-04-23,4172,4396,4158,4182,3866,3611,,,,,,
2024-04-24,1001,배추,54.659,0.076,4847.333,4731.667,4843.667,5295,2908.667,3134,상승심각,3,7,상승경계,6,1,상승심각,7,2024-04-23,4,중순,4,하순,2024-04-24,4578,4600,4530,4380,4196,4647,,,,,,
2024-04-24,1101,무,44.444,-22.146,1482,1639.5,1810.2,1396,1608,1026,상승주의,1,5,상승경계,6,1,상승경계,6,2024-04-23,4,중순,4,하순,2024-04-24,1751,1918,1748,1944,2056,1574,,,,,,
2024-04-24,1207,건고추,15.906,0,13452,13452,13452,13359,12486.66,11606,상승심각,158,7,상승심각,7,1,상승심각,7,2024-04-22,4,중순,4,하순,2024-04-23,18705,18715,18705,18659,16319,15434,,,,,,
2024-04-24,1209,마늘,-3.069,0,6758.35,6773.8,6758.35,6751,7629.2,6972,상승주의,131,5,상승주의,5,1,상승주의,5,2024-04-22,4,중순,4,하순,2024-04-23,8989,9497,8942,9022,12144,11144,,,,,,
2024-04-24,1201,양파,102.246,6.336,1531,1412,1434,1348,828,757,상승심각,1,7,상승경계,6,1,상승주의,5,2024-04-23,4,중순,4,하순,2024-04-24,2339,2617,2317,2587,2337,2235,,,,,,
2024-04-24,1202,대파,66.478,0.438,2056,2243,2047,1869,1398,1235,안정,2,4,상승경계,6,1,상승경계,6,2024-04-23,4,중순,4,하순,2024-04-24,4227,4396,4172,4182,3866,3611,,,,,,
2024-04-25,1001,배추,46.65,-5.476,4595.667,4731.667,4847.333,5295,2908.667,3134,상승경계,1,6,상승경계,6,1,상승심각,7,2024-04-24,4,중순,4,하순,2024-04-25,4590,4600,4578,4380,4196,4647,,,,,,
2024-04-25,1101,무,35.283,-6.795,1387.7,1639.5,1482,1396,1608,1026,상승주의,2,5,상승경계,6,1,상승경계,6,2024-04-24,4,중순,4,하순,2024-04-25,2007,1918,1751,1944,2056,1574,,,,,,
2024-04-25,1207,건고추,15.906,0,13452,13452,13452,13359,12486.66,11606,상승심각,159,7,상승심각,7,1,상승심각,7,2024-04-23,4,중순,4,하순,2024-04-24,18705,18715,18705,18659,16319,15434,,,,,,
2024-04-25,1209,마늘,-3.069,0,6758.35,6773.8,6758.35,6751,7629.2,6972,상승주의,132,5,상승주의,5,1,상승주의,5,2024-04-23,4,중순,4,하순,2024-04-24,9139,9497,8989,9022,12144,11144,,,,,,
2024-04-25,1201,양파,100.925,-0.657,1521,1412,1531,1348,828,757,상승심각,2,7,상승경계,6,1,상승주의,5,2024-04-24,4,중순,4,하순,2024-04-25,2834,2617,2339,2587,2337,2235,,,,,,
2024-04-25,1202,대파,69.555,1.815,2094,2243,2056,1869,1398,1235,상승경계,1,6,상승경계,6,1,상승경계,6,2024-04-24,4,중순,4,하순,2024-04-25,4497,4396,4227,4182,3866,3611,,,,,,
2024-04-26,1207,건고추,15.906,0,13452,13452,13452,13359,12486.66,11606,상승심각,160,7,상승심각,7,1,상승심각,7,2024-04-24,4,중순,4,하순,2024-04-25,18705,18715,18705,18659,16319,15434,,,,,,
2024-04-26,1209,마늘,-3.069,0,6758.35,6773.8,6758.35,6751,7629.2,6972,상승주의,133,5,상승주의,5,1,상승주의,5,2024-04-24,4,중순,4,하순,2024-04-25,9831,9497,9139,9022,12144,11144,,,,,,
2024-04-26,1201,양파,92.734,-4.249,1459,1412,1521,1348,828,757,상승심각,3,7,상승경계,6,1,상승주의,5,2024-04-25,4,중순,4,하순,2024-04-26,2826,2617,2834,2587,2337,2235,,,,,,
2024-04-26,1202,대파,91.741,11.571,2368,2243,2094,1869,1398,1235,상승심각,1,7,상승경계,6,1,상승경계,6,2024-04-25,4,중순,4,하순,2024-04-26,4580,4396,4497,4182,3866,3611,,,,,,
2024-04-26,1001,배추,57.147,6.693,4925.333,4731.667,4595.667,5295,2908.667,3134,상승심각,1,7,상승경계,6,1,상승심각,7,2024-04-25,4,중순,4,하순,2024-04-26,4624,4600,4590,4380,4196,4647,,,,,,
2024-04-26,1101,무,51.17,10.552,1551.4,1639.5,1387.7,1396,1608,1026,상승경계,1,6,상승경계,6,1,상승경계,6,2024-04-25,4,중순,4,하순,2024-04-26,2015,1918,2007,1944,2056,1574,,,,,,
2024-04-27,1001,배추,51.691,-3.611,4753.667,4731.667,4925.333,5295,2908.667,3134,상승경계,1,6,상승경계,6,1,상승심각,7,2024-04-26,4,중순,4,하순,2024-04-27,4624,4600,4590,4380,4196,4647,,,,,,
2024-04-27,1101,무,53.509,1.467,1574.5,1639.5,1551.4,1396,1608,1026,상승경계,2,6,상승경계,6,1,상승경계,6,2024-04-26,4,중순,4,하순,2024-04-27,2015,1918,2007,1944,2056,1574,,,,,,
2024-04-27,1207,건고추,15.906,0,13452,13452,13452,13359,12486.66,11606,상승심각,161,7,상승심각,7,1,상승심각,7,2024-04-25,4,중순,4,하순,2024-04-26,18705,18715,18705,18659,16319,15434,,,,,,
2024-04-27,1209,마늘,-3.069,0,6758.35,6773.8,6758.35,6751,7629.2,6972,상승주의,134,5,상승주의,5,1,상승주의,5,2024-04-25,4,중순,4,하순,2024-04-26,9854,9497,9831,9022,12144,11144,,,,,,
2024-04-27,1201,양파,74.505,-10.447,1321,1412,1459,1348,828,757,상승주의,1,5,상승경계,6,1,상승주의,5,2024-04-26,4,중순,4,하순,2024-04-27,2826,2617,2834,2587,2337,2235,,,,,,
2024-04-27,1202,대파,64.211,-16.765,2028,2243,2368,1869,1398,1235,안정,1,4,상승경계,6,1,상승경계,6,2024-04-26,4,중순,4,하순,2024-04-27,4580,4396,4497,4182,3866,3611,,,,,,
2024-04-28,1001,배추,51.691,-3.611,4753.667,4731.667,4925.333,5295,2908.667,3134,상승경계,1,6,상승경계,6,1,상승심각,7,2024-04-26,4,중순,4,하순,2024-04-27,4624,4600,4590,4380,4196,4647,,,,,,
2024-04-28,1101,무,53.509,1.467,1574.5,1639.5,1551.4,1396,1608,1026,상승경계,2,6,상승경계,6,1,상승경계,6,2024-04-26,4,중순,4,하순,2024-04-27,2015,1918,2007,1944,2056,1574,,,,,,
2024-04-28,1207,건고추,15.906,0,13452,13452,13452,13359,12486.66,11606,상승심각,161,7,상승심각,7,1,상승심각,7,2024-04-25,4,중순,4,하순,2024-04-26,18705,18715,18705,18659,16319,15434,,,,,,
2024-04-28,1209,마늘,-3.069,0,6758.35,6773.8,6758.35,6751,7629.2,6972,상승주의,134,5,상승주의,5,1,상승주의,5,2024-04-25,4,중순,4,하순,2024-04-26,9854,9497,9831,9022,12144,11144,,,,,,
2024-04-28,1201,양파,74.505,-10.447,1321,1412,1459,1348,828,757,상승주의,1,5,상승경계,6,1,상승주의,5,2024-04-26,4,중순,4,하순,2024-04-27,2826,2617,2834,2587,2337,2235,,,,,,
2024-04-28,1202,대파,64.211,-16.765,2028,2243,2368,1869,1398,1235,안정,1,4,상승경계,6,1,상승경계,6,2024-04-26,4,중순,4,하순,2024-04-27,4580,4396,4497,4182,3866,3611,,,,,,
2024-04-29,1001,배추,47.639,-2.745,4626.667,4731.667,4753.667,5295,2908.667,3134,상승경계,2,6,상승경계,6,1,상승심각,7,2024-04-27,4,중순,4,하순,2024-04-29,4665,4600,4624,4380,4196,4647,,,,,,
2024-04-29,1101,무,63.548,6.185,1678.3,1639.5,1574.5,1396,1608,1026,상승경계,3,6,상승경계,6,1,상승경계,6,2024-04-27,4,중순,4,하순,2024-04-29,2066,1918,2015,1944,2056,1574,,,,,,
2024-04-29,1207,건고추,15.906,0,13452,13452,13452,13359,12486.66,11606,상승심각,161,7,상승심각,7,1,상승심각,7,2024-04-25,4,중순,4,하순,2024-04-26,18705,18715,18705,18659,16319,15434,,,,,,
2024-04-29,1209,마늘,-3.069,0,6758.35,6773.8,6758.35,6751,7629.2,6972,상승주의,134,5,상승주의,5,1,상승주의,5,2024-04-25,4,중순,4,하순,2024-04-26,9854,9497,9831,9022,12144,11144,,,,,,
2024-04-29,1201,양파,59.181,-9.627,1205,1412,1321,1348,828,757,안정,1,4,상승경계,6,1,상승주의,5,2024-04-27,4,중순,4,하순,2024-04-29,2830,2617,2826,2587,2337,2235,,,,,,
2024-04-29,1202,대파,59.271,-3.101,1967,2243,2028,1869,1398,1235,안정,2,4,상승경계,6,1,상승경계,6,2024-04-27,4,중순,4,하순,2024-04-29,4565,4396,4580,4182,3866,3611,,,,,,
2024-04-30,1001,배추,32.77,-11.191,4161,4731.667,4626.667,5295,2908.667,3134,상승경계,3,6,상승경계,6,1,상승심각,7,2024-04-29,4,중순,4,하순,2024-04-30,4712,4600,4665,4380,4196,4647,,,,,,
2024-04-30,1101,무,69.493,3.474,1738.7,1639.5,1678.3,1396,1608,1026,상승심각,1,7,상승경계,6,1,상승경계,6,2024-04-29,4,중순,4,하순,2024-04-30,2103,1918,2066,1944,2056,1574,,,,,,
2024-04-30,1207,건고추,15.906,0,13452,13452,13452,13359,12486.66,11606,상승심각,162,7,상승심각,7,1,상승심각,7,2024-04-26,4,중순,4,하순,2024-04-29,18740,18715,18705,18659,16319,15434,,,,,,
2024-04-30,1209,마늘,-2.108,0.977,6825,6773.8,6758.35,6751,7629.2,6972,상승주의,135,5,상승주의,5,1,상승주의,5,2024-04-26,4,중순,4,하순,2024-04-29,9854,9497,9854,9022,12144,11144,,,,,,
2024-04-30,1201,양파,65.39,3.754,1252,1412,1205,1348,828,757,안정,2,4,상승경계,6,1,상승주의,5,2024-04-29,4,중순,4,하순,2024-04-30,2830,2617,2830,2587,2337,2235,,,,,,
2024-04-30,1202,대파,58.947,-0.204,1963,2243,1967,1869,1398,1235,안정,3,4,상승경계,6,1,상승경계,6,2024-04-29,4,중순,4,하순,2024-04-30,4576,4396,4565,4182,3866,3611,,,,,,
2024-05-01,1001,배추,56.107,8.803,4562.667,4430.333,4161,4732,3326,2923,상승심각,1,7,상승심각,7,1,상승경계,6,2024-04-30,4,하순,5,상순,2024-05-01,4712,4354,4665,4600,4124,4789,,,,,,
2024-05-01,1101,무,57.13,0.109,1740.6,1618.6,1738.7,1640,1683.4,1108,상승심각,2,7,상승경계,6,1,상승주의,5,2024-04-30,4,하순,5,상순,2024-05-01,2103,2176,2066,1918,2160,1622,,,,,,
2024-05-01,1207,건고추,15.926,0,13452,13508.5,13452,13452,12480,11604,상승심각,163,7,상승심각,7,1,상승심각,7,2024-04-29,4,하순,5,상순,2024-04-30,18740,18740,18740,18715,16196,15373,,,,,,
2024-05-01,1209,마늘,0.251,-0.368,6800,6829.2,6825,6774,7091.7,6783,상승주의,136,5,상승주의,5,1,상승주의,5,2024-04-29,4,하순,5,상순,2024-04-30,9873,9386,9854,9497,11612,10737,,,,,,
2024-05-01,1201,양파,68.048,0.398,1257,1372,1252,1412,1212,748,안정,3,4,상승주의,5,1,상승심각,7,2024-04-30,4,하순,5,상순,2024-05-01,2830,2231,2830,2617,2205,2117,,,,,,
2024-05-01,1202,대파,28.435,9.078,2159,2239,1963,2243,2308,1681,하락심각,1,1,하락심각,1,1,하락심각,1,2024-04-30,4,하순,5,상순,2024-05-01,4576,4634,4565,4396,4412,3934,,,,,,
2024-05-02,1001,배추,77.523,12.065,5188.667,4430.333,4562.667,4732,3326,2923,상승심각,2,7,상승심각,7,1,상승경계,6,2024-05-01,4,하순,5,상순,2024-05-02,4348,4183,4712,4600,4124,4789,,,,,,
2024-05-02,1101,무,60.108,1.899,1774.3,1618.6,1740.6,1640,1683.4,1108,상승심각,3,7,상승경계,6,1,상승주의,5,2024-05-01,4,하순,5,상순,2024-05-02,2183,2129,2103,1918,2160,1622,,,,,,
2024-05-02,1207,건고추,15.926,0,13452,13470.84,13452,13452,12480,11604,상승심각,163,7,상승심각,7,1,상승심각,7,2024-04-29,4,하순,5,상순,2024-04-30,18740,18740,18740,18715,16196,15373,,,,,,
2024-05-02,1209,마늘,0.251,-0.368,6800,6837.5,6825,6774,7091.7,6783,상승주의,136,5,상승주의,5,1,상승주의,5,2024-04-29,4,하순,5,상순,2024-04-30,9873,9301,9854,9497,11612,10737,,,,,,
2024-05-02,1201,양파,68.717,0.396,1262,1372,1257,1412,1212,748,안정,4,4,상승주의,5,1,상승심각,7,2024-05-01,4,하순,5,상순,2024-05-02,2269,2228,2830,2617,2205,2117,,,,,,
2024-05-02,1202,대파,20.583,-6.512,2027,2239,2159,2243,2308,1681,하락심각,2,1,하락심각,1,1,하락심각,1,2024-05-01,4,하순,5,상순,2024-05-02,4756,4794,4576,4396,4412,3934,,,,,,
2024-05-03,1001,배추,62.675,-9.128,4754.667,4430.333,5188.667,4732,3326,2923,상승심각,3,7,상승심각,7,1,상승경계,6,2024-05-02,4,하순,5,상순,2024-05-03,4359,4183,4348,4600,4124,4789,,,,,,
2024-05-03,1101,무,55.596,-2.894,1724.4,1618.6,1774.3,1640,1683.4,1108,상승심각,4,7,상승경계,6,1,상승주의,5,2024-05-02,4,하순,5,상순,2024-05-03,2169,2129,2183,1918,2160,1622,,,,,,
2024-05-03,1207,건고추,15.926,0,13452,13470.84,13452,13452,12480,11604,상승심각,164,7,상승심각,7,1,상승심각,7,2024-04-30,4,하순,5,상순,2024-05-02,18740,18740,18740,18715,16196,15373,,,,,,
2024-05-03,1209,마늘,0.619,0.366,6825,6837.5,6800,6774,7091.7,6783,상승주의,137,5,상승주의,5,1,상승주의,5,2024-04-30,4,하순,5,상순,2024-05-02,9491,9301,9873,9497,11612,10737,,,,,,
2024-05-03,1201,양파,77.273,4.827,1326,1372,1262,1412,1212,748,상승주의,1,5,상승주의,5,1,상승심각,7,2024-05-02,4,하순,5,상순,2024-05-03,2193,2228,2269,2617,2205,2117,,,,,,
2024-05-03,1202,대파,38.43,12.892,2327,2239,2027,2243,2308,1681,하락심각,3,1,하락심각,1,1,하락심각,1,2024-05-02,4,하순,5,상순,2024-05-03,4511,4794,4756,4396,4412,3934,,,,,,
2024-05-04,1001,배추,54.909,-4.998,4528.333,4430.333,4754.667,4732,3326,2923,상승심각,4,7,상승심각,7,1,상승경계,6,2024-05-03,4,하순,5,상순,2024-05-04,4359,4183,4348,4600,4124,4789,,,,,,
2024-05-04,1101,무,49.007,-4.465,1650.7,1618.6,1724.4,1640,1683.4,1108,상승경계,1,6,상승경계,6,1,상승주의,5,2024-05-03,4,하순,5,상순,2024-05-04,2169,2129,2183,1918,2160,1622,,,,,,
2024-05-04,1207,건고추,16.899,0.833,13565,13470.84,13452,13452,12480,11604,상승심각,165,7,상승심각,7,1,상승심각,7,2024-05-02,4,하순,5,상순,2024-05-03,18740,18740,18740,18715,16196,15373,,,,,,
2024-05-04,1209,마늘,0.737,0.122,6833.35,6837.5,6825,6774,7091.7,6783,상승주의,138,5,상승주의,5,1,상승주의,5,2024-05-02,4,하순,5,상순,2024-05-03,9280,9301,9491,9497,11612,10737,,,,,,
2024-05-04,1201,양파,80.348,1.705,1349,1372,1326,1412,1212,748,상승주의,2,5,상승주의,5,1,상승심각,7,2024-05-03,4,하순,5,상순,2024-05-04,2193,2228,2269,2617,2205,2117,,,,,,
2024-05-04,1202,대파,58.001,12.387,2656,2239,2327,2243,2308,1681,하락심각,4,1,하락심각,1,1,하락심각,1,2024-05-03,4,하순,5,상순,2024-05-04,4511,4794,4756,4396,4412,3934,,,,,,
2024-05-05,1001,배추,54.909,-4.998,4528.333,4430.333,4754.667,4732,3326,2923,상승심각,4,7,상승심각,7,1,상승경계,6,2024-05-03,4,하순,5,상순,2024-05-04,4359,4233,4348,4600,4124,4789,,,,,,
2024-05-05,1101,무,49.007,-4.465,1650.7,1618.6,1724.4,1640,1683.4,1108,상승경계,1,6,상승경계,6,1,상승주의,5,2024-05-03,4,하순,5,상순,2024-05-04,2169,2145,2183,1918,2160,1622,,,,,,
2024-05-05,1207,건고추,16.899,0.833,13565,13474.6,13452,13452,12480,11604,상승심각,165,7,상승심각,7,1,상승심각,7,2024-05-02,4,하순,5,상순,2024-05-03,18740,18740,18740,18715,16196,15373,,,,,,
2024-05-05,1209,마늘,0.737,0.122,6833.35,6836.65,6825,6774,7091.7,6783,상승주의,138,5,상승주의,5,1,상승주의,5,2024-05-02,4,하순,5,상순,2024-05-03,9280,9311,9491,9497,11612,10737,,,,,,
2024-05-05,1201,양파,80.348,1.705,1349,1372,1326,1412,1212,748,상승주의,2,5,상승주의,5,1,상승심각,7,2024-05-03,4,하순,5,상순,2024-05-04,2193,2221,2269,2617,2205,2117,,,,,,
2024-05-05,1202,대파,58.001,12.387,2656,2239,2327,2243,2308,1681,하락심각,4,1,하락심각,1,1,하락심각,1,2024-05-03,4,하순,5,상순,2024-05-04,4511,4771,4756,4396,4412,3934,,,,,,
2024-05-06,1001,배추,47.862,-4.774,4322,4430.333,4528.333,4732,3326,2923,상승심각,5,7,상승심각,7,1,상승경계,6,2024-05-04,4,하순,5,상순,2024-05-06,4359,4233,4348,4600,4124,4789,,,,,,
2024-05-06,1101,무,55.144,3.951,1718.6,1618.6,1650.7,1640,1683.4,1108,상승심각,1,7,상승경계,6,1,상승주의,5,2024-05-04,4,하순,5,상순,2024-05-06,2169,2145,2183,1918,2160,1622,,,,,,
2024-05-06,1207,건고추,16.899,0.833,13565,13474.6,13452,13452,12480,11604,상승심각,165,7,상승심각,7,1,상승심각,7,2024-05-02,4,하순,5,상순,2024-05-03,18740,18740,18740,18715,16196,15373,,,,,,
2024-05-06,1209,마늘,0.737,0.122,6833.35,6836.65,6825,6774,7091.7,6783,상승주의,138,5,상승주의,5,1,상승주의,5,2024-05-02,4,하순,5,상순,2024-05-03,9280,9311,9491,9497,11612,10737,,,,,,
2024-05-06,1201,양파,109.492,13.912,1567,1372,1349,1412,1212,748,상승심각,1,7,상승주의,5,1,상승심각,7,2024-05-04,4,하순,5,상순,2024-05-06,2193,2221,2269,2617,2205,2117,,,,,,
2024-05-06,1202,대파,62.998,3.066,2740,2239,2656,2243,2308,1681,하락심각,5,1,하락심각,1,1,하락심각,1,2024-05-04,4,하순,5,상순,2024-05-06,4511,4771,4756,4396,4412,3934,,,,,,
2024-05-07,1001,배추,35.751,-8.921,3968,4430.333,4322,4732,3326,2923,상승경계,1,6,상승심각,7,1,상승경계,6,2024-05-06,4,하순,5,상순,2024-05-07,4357,4233,4359,4600,4124,4789,,,,,,
2024-05-07,1101,무,41.606,-9.521,1569.2,1618.6,1718.6,1640,1683.4,1108,상승경계,1,6,상승경계,6,1,상승주의,5,2024-05-06,4,하순,5,상순,2024-05-07,2162,2145,2169,1918,2160,1622,,,,,,
2024-05-07,1207,건고추,16.899,0.833,13565,13474.6,13452,13452,12480,11604,상승심각,165,7,상승심각,7,1,상승심각,7,2024-05-02,4,하순,5,상순,2024-05-03,18740,18740,18740,18715,16196,15373,,,,,,
2024-05-07,1209,마늘,0.737,0.122,6833.35,6836.65,6825,6774,7091.7,6783,상승주의,138,5,상승주의,5,1,상승주의,5,2024-05-02,4,하순,5,상순,2024-05-03,9280,9311,9491,9497,11612,10737,,,,,,
2024-05-07,1201,양파,85.16,-13.141,1385,1372,1567,1412,1212,748,상승경계,1,6,상승주의,5,1,상승심각,7,2024-05-06,4,하순,5,상순,2024-05-07,2246,2221,2193,2617,2205,2117,,,,,,
2024-05-07,1202,대파,37.775,-18.307,2316,2239,2740,2243,2308,1681,하락심각,6,1,하락심각,1,1,하락심각,1,2024-05-06,4,하순,5,상순,2024-05-07,4815,4771,4511,4396,4412,3934,,,,,,
2024-05-08,1001,배추,38.351,1.887,4044.333,4430.333,3968,4732,3326,2923,상승경계,2,6,상승심각,7,1,상승경계,6,2024-05-07,4,하순,5,상순,2024-05-08,4294,4233,4357,4600,4124,4789,,,,,,
2024-05-08,1101,무,41.697,0.032,1569.7,1618.6,1569.2,1640,1683.4,1108,상승경계,2,6,상승경계,6,1,상승주의,5,2024-05-07,4,하순,5,상순,2024-05-08,2166,2145,2162,1918,2160,1622,,,,,,
2024-05-08,1207,건고추,15.926,-0.84,13452,13474.6,13565,13452,12480,11604,상승심각,166,7,상승심각,7,1,상승심각,7,2024-05-03,4,하순,5,상순,2024-05-07,18740,18740,18740,18715,16196,15373,,,,,,
2024-05-08,1209,마늘,0.87,0.121,6841.65,6836.65,6833.35,6774,7091.7,6783,상승주의,139,5,상승주의,5,1,상승주의,5,2024-05-03,4,하순,5,상순,2024-05-07,9280,9311,9280,9497,11612,10737,,,,,,
2024-05-08,1201,양파,89.439,2.258,1417,1372,1385,1412,1212,748,상승경계,2,6,상승주의,5,1,상승심각,7,2024-05-07,4,하순,5,상순,2024-05-08,2214,2221,2246,2617,2205,2117,,,,,,
2024-05-08,1202,대파,21.237,-13.641,2038,2239,2316,2243,2308,1681,하락심각,7,1,하락심각,1,1,하락심각,1,2024-05-07,4,하순,5,상순,2024-05-08,4862,4771,4815,4396,4412,3934,,,,,,
2024-05-09,1001,배추,36.572,-1.319,3991.667,4430.333,4044.333,4732,3326,2923,상승경계,3,6,상승심각,7,1,상승경계,6,2024-05-08,4,하순,5,상순,2024-05-09,4294,4233,4357,4600,4124,4789,,,,,,
2024-05-09,1101,무,33.755,-5.946,1481.6,1618.6,1569.7,1640,1683.4,1108,상승주의,1,5,상승경계,6,1,상승주의,5,2024-05-08,4,하순,5,상순,2024-05-09,2166,2145,2162,1918,2160,1622,,,,,,
2024-05-09,1207,건고추,15.926,0,13452,13474.6,13452,13452,12480,11604,상승심각,167,7,상승심각,7,1,상승심각,7,2024-05-07,4,하순,5,상순,2024-05-08,18740,18740,18740,18715,16196,15373,,,,,,
2024-05-09,1209,마늘,0.87,0,6841.65,6836.65,6841.65,6774,7091.7,6783,상승주의,140,5,상승주의,5,1,상승주의,5,2024-05-07,4,하순,5,상순,2024-05-08,9262,9311,9280,9497,11612,10737,,,,,,
2024-05-09,1201,양파,87.968,-0.782,1406,1372,1417,1412,1212,748,상승경계,3,6,상승주의,5,1,상승심각,7,2024-05-08,4,하순,5,상순,2024-05-09,2214,2221,2246,2617,2205,2117,,,,,,
2024-05-09,1202,대파,14.813,-5.596,1930,2239,2038,2243,2308,1681,하락심각,8,1,하락심각,1,1,하락심각,1,2024-05-08,4,하순,5,상순,2024-05-09,4862,4771,4815,4396,4412,3934,,,,,,
2024-05-10,1001,배추,54.396,11.552,4513,4430.333,3991.667,4732,3326,2923,상승심각,1,7,상승심각,7,1,상승경계,6,2024-05-09,4,하순,5,상순,2024-05-10,3808,4233,4294,4600,4124,4789,,,,,,
